Name;Owner Type;Created at (Year);Created at (Month);Created at (Day);Last Updated at (Year);Last Updated at (Month);Last Updated at (Day);Size;Stars;Watchers;Language;Has Wiki;Forks;Open Issues;Num. Cmts. Dom;Num. Cmts. Seg;Num. Cmts. Ter;Num. Cmts. Qua;Num. Cmts. Qui;Num. Cmts. Sex;Num. Cmts. Sab;Total Commits
Faker;User;2011;10;14;2015;4;28;9007;5698;5698;PHP;False;824;40;74;203;164;114;91;115;108;869
free-programming-books-zh_CN;User;2013;11;4;2015;4;28;2565;5682;5682;None;False;2186;16;21;83;67;93;56;46;27;393
restangular;User;2013;4;4;2015;4;28;4934;5680;5680;JavaScript;True;599;173;42;85;121;74;111;96;42;571
stream-handbook;User;2012;8;26;2015;4;28;776;5676;5676;JavaScript;True;352;47;14;14;9;12;23;6;3;81
dotnet;Organization;2014;10;23;2015;4;28;1938;5674;5674;None;True;730;6;24;34;36;19;50;34;13;210
is.js;User;2015;1;1;2015;4;28;2111;5673;5673;JavaScript;True;369;46;32;19;39;53;40;30;28;241
Mailpile;Organization;2011;10;30;2015;4;28;28698;5653;5653;Python;True;597;434;319;537;718;704;654;631;419;3982
composer;Organization;2011;6;8;2015;4;28;27271;5645;5645;PHP;False;1513;578;578;613;495;616;582;569;458;3911
awesome-machine-learning;User;2014;7;15;2015;4;29;1741;5624;5624;Python;True;1067;2;24;19;58;69;27;11;11;219
gollum;Organization;2010;3;29;2015;4;28;14483;5623;5623;JavaScript;True;1027;60;133;282;264;267;285;186;135;1552
stylus;Organization;2010;12;28;2015;4;28;16986;5614;5614;JavaScript;True;779;143;198;534;648;508;547;593;175;3203
react-canvas;Organization;2015;2;5;2015;4;28;23383;5612;5612;JavaScript;True;299;37;5;2;5;4;2;5;6;29
ToolsOfTheTrade;User;2014;5;29;2015;4;28;3283;5600;5600;None;True;533;51;32;55;35;30;7;16;5;180
CocoaPods;Organization;2011;8;14;2015;4;28;61536;5587;5587;Ruby;True;986;182;377;619;659;705;669;571;555;4155
FlatUIKit;Organization;2013;5;8;2015;4;28;2932;5561;5561;Objective-C;True;709;27;18;14;26;33;22;54;20;187
sage;Organization;2011;1;29;2015;4;28;70529;5561;5561;PHP;True;1926;13;223;179;151;178;163;147;91;1132
yii2;Organization;2012;2;13;2015;4;29;91673;5559;5559;PHP;True;3070;715;1253;1410;1458;1531;1576;1508;1162;9898
stackedit;User;2013;3;24;2015;4;28;40114;5549;5549;JavaScript;True;872;273;275;202;168;138;131;78;119;1111
beautiful-web-type;User;2012;1;12;2015;4;28;258;5548;5548;CSS;False;286;6;21;3;2;4;12;3;11;56
cayley;Organization;2014;6;5;2015;4;28;23197;5547;5547;Go;True;426;74;30;38;70;79;61;51;64;393
waypoints;User;2011;1;25;2015;4;28;2326;5539;5539;JavaScript;True;793;11;15;36;20;40;51;23;25;210
babel;Organization;2014;9;28;2015;4;29;16534;5516;5516;JavaScript;True;252;25;539;589;490;545;458;488;465;3574
spring-framework;Organization;2010;12;8;2015;4;28;292744;5503;5503;Java;True;4624;82;599;1642;1808;1816;1740;1587;626;9818
html5shiv;User;2011;2;12;2015;4;28;5926;5494;5494;JavaScript;True;1327;36;61;44;32;23;35;8;20;223
iscroll;User;2010;12;3;2015;4;28;3612;5494;5494;JavaScript;True;1664;347;1;9;5;5;5;8;8;41
card;User;2013;12;27;2015;4;27;8439;5493;5493;JavaScript;True;457;37;31;15;18;33;49;12;32;190
Ladda;User;2013;6;5;2015;4;28;990;5490;5490;HTML;True;612;4;10;3;16;33;24;18;12;116
compose;Organization;2013;12;9;2015;4;28;69142;5490;5490;Python;True;576;468;66;155;118;127;163;108;42;779
WordPress;Organization;2011;12;1;2015;4;28;218457;5488;5488;PHP;False;2744;0;1764;2815;3144;3452;3858;3083;1884;20000
android_guides;Organization;2013;6;19;2015;4;28;4900;5469;5469;None;True;1104;33;3;2;9;3;6;6;1;30
brain;User;2010;5;10;2015;4;28;1047;5443;5443;JavaScript;True;525;12;27;19;22;13;13;11;26;131
grafana;Organization;2013;12;11;2015;4;28;95205;5436;5436;JavaScript;True;695;383;256;448;523;526;456;443;224;2876
whenever;User;2009;2;16;2015;4;28;1650;5431;5431;Ruby;True;485;27;34;81;57;35;65;26;23;321
julia;Organization;2011;4;21;2015;4;28;197545;5422;5422;Julia;False;1143;1236;2436;2682;2955;2740;2656;2602;2583;18654
vim-fugitive;User;2009;10;9;2015;4;28;2799;5418;5418;VimL;False;311;146;82;75;80;59;54;52;81;483
cloud9;Organization;2010;9;14;2015;4;28;197677;5400;5400;None;False;1341;685;393;1149;1260;1357;1161;1219;386;6925
gitolite;User;2009;8;24;2015;4;28;6223;5390;5390;Perl;True;586;5;71;67;68;85;78;77;55;501
asi-http-request;User;2008;7;14;2015;4;28;7125;5390;5390;Objective-C;True;1445;162;132;103;96;109;100;78;117;735
cphalcon;User;2011;11;26;2015;4;28;137359;5382;5382;PHP;True;854;635;584;736;690;695;831;782;714;5032
timesheet.js;User;2014;5;25;2015;4;28;790;5381;5381;JavaScript;True;362;17;6;12;10;1;1;5;3;38
ViewPagerIndicator;User;2011;8;4;2015;4;28;8337;5380;5380;Java;False;3029;154;33;12;29;24;42;41;34;215
RxJava;Organization;2013;1;8;2015;4;28;392348;5375;5375;Java;True;762;137;173;473;522;473;566;475;220;2902
blueprint-css;User;2008;8;7;2015;4;28;10806;5370;5370;CSS;True;592;9;57;71;91;62;51;83;56;471
sshuttle;User;2010;5;2;2015;4;28;881;5367;5367;Python;False;380;15;33;16;38;19;11;37;37;191
fine-uploader;Organization;2010;6;19;2015;4;28;48846;5358;5358;JavaScript;True;1307;90;164;437;593;591;549;471;142;2947
Masonry;Organization;2013;7;22;2015;4;28;1818;5356;5356;Objective-C;True;661;4;15;46;51;53;28;28;25;246
connect;Organization;2010;5;26;2015;4;28;12401;5351;5351;JavaScript;True;793;2;189;462;547;560;561;475;177;2971
popcorn-app;Organization;2014;2;19;2015;4;28;127051;5328;5328;CSS;True;2219;193;0;0;0;0;0;1;1;2
Snap.js;User;2013;4;1;2015;4;28;1677;5318;5318;JavaScript;True;662;144;1;18;22;24;17;12;3;97
rails_admin;User;2010;8;1;2015;4;28;25025;5313;5313;Ruby;True;1526;241;239;421;612;599;557;551;262;3241
cheerio;Organization;2011;10;9;2015;4;28;4358;5280;5280;JavaScript;True;448;70;98;154;119;103;76;100;103;753
gmaps;User;2011;10;8;2015;4;28;1603;5280;5280;JavaScript;True;873;89;26;35;33;30;48;17;48;237
wrk;User;2012;3;20;2015;4;28;2059;5266;5266;C;True;314;7;19;2;3;8;3;2;20;57
jquery.adaptive-backgrounds.js;User;2013;11;16;2015;4;28;9730;5253;5253;HTML;True;359;11;3;11;8;9;5;4;8;48
FastImageCache;Organization;2013;8;21;2015;4;28;34808;5245;5245;Objective-C;True;598;29;4;9;11;14;5;4;17;64
python-patterns;User;2012;6;6;2015;4;28;847;5243;5243;Python;True;1265;1;21;18;26;14;10;13;20;122
passport;User;2011;10;8;2015;4;28;1684;5237;5237;JavaScript;True;370;109;42;26;47;53;38;25;139;370
FitText.js;User;2011;5;5;2015;4;28;400;5221;5221;JavaScript;True;1162;19;0;8;9;2;11;7;3;40
influxdb;Organization;2013;9;26;2015;4;28;52255;5218;5218;Go;True;475;273;195;760;873;744;844;756;175;4347
jquery-ui-bootstrap;Organization;2011;12;8;2015;4;28;4597;5214;5214;HTML;True;797;29;28;24;56;42;37;37;9;233
fabric;Organization;2009;5;1;2015;4;28;13275;5209;5209;Python;False;937;370;469;383;449;367;409;407;232;2716
simple_form;Organization;2009;12;28;2015;4;28;6219;5205;5205;Ruby;True;833;19;131;178;243;256;230;186;156;1380
opencv;Organization;2012;7;19;2015;4;28;1102743;5199;5199;C++;False;4760;20;634;2457;2248;2371;2255;2120;815;12900
morris.js;Organization;2012;2;21;2015;4;28;3534;5195;5195;CoffeeScript;True;774;168;60;48;60;36;66;25;33;328
rickshaw;Organization;2011;10;20;2015;4;28;5297;5189;5189;JavaScript;True;833;192;78;41;37;40;42;26;47;311
chromeos-apk;User;2014;9;16;2015;4;28;677;5187;5187;JavaScript;True;506;95;14;7;11;28;6;29;9;104
list.js;User;2011;1;30;2015;4;28;3699;5172;5172;JavaScript;True;471;71;42;76;55;76;70;66;33;418
highlight.js;User;2011;1;1;2015;4;28;12479;5168;5168;JavaScript;False;894;38;350;399;385;368;402;317;344;2565
revel;Organization;2011;12;9;2015;4;28;10161;5167;5167;Go;True;753;137;194;128;115;109;121;136;119;922
java-design-patterns;User;2014;8;9;2015;4;28;6171;5164;5164;Java;True;1401;1;119;48;30;49;26;42;74;388
devdocs;User;2013;10;24;2015;4;28;4952;5163;5163;Ruby;True;371;13;348;47;34;35;31;24;234;753
omniauth;Organization;2010;3;30;2015;4;28;5201;5161;5161;Ruby;True;677;69;89;133;141;144;189;147;83;926
zf2;Organization;2010;6;4;2015;4;28;229560;5125;5125;PHP;True;3145;599;1942;2830;3020;2840;3023;2844;2039;18538
better_errors;User;2012;12;8;2015;4;28;1669;5124;5124;Ruby;True;298;20;64;56;78;39;28;50;42;357
pickadate.js;User;2012;11;16;2015;4;28;9558;5124;5124;JavaScript;False;575;78;97;77;48;72;83;94;107;578
retrofit;Organization;2010;9;6;2015;4;29;60997;5117;5117;Java;False;863;46;38;93;102;86;120;88;40;567
phabricator;Organization;2011;1;21;2015;4;29;96487;5112;5112;PHP;False;761;1;722;1769;1685;1671;1621;1515;704;9687
JSON-js;User;2010;11;18;2015;4;28;399;5093;5093;JavaScript;True;3146;7;2;1;4;5;7;2;1;22
angular-strap;User;2012;9;7;2015;4;28;17101;5092;5092;JavaScript;True;1142;327;66;143;149;106;160;97;83;804
traceur-compiler;Organization;2013;3;27;2015;4;28;38764;5091;5091;JavaScript;True;299;271;122;214;326;268;234;238;121;1523
Slim;Organization;2010;9;21;2015;4;29;9023;5086;5086;PHP;True;911;24;166;119;133;109;146;153;255;1081
linux-insides;User;2015;1;3;2015;4;28;2747;5075;5075;None;False;319;4;102;43;19;20;15;12;36;247
salt;Organization;2011;2;20;2015;4;28;218497;5072;5072;Python;True;2107;2500;1057;3268;4212;3618;3216;3233;1396;20000
karma;Organization;2011;10;12;2015;4;28;13912;5072;5072;CoffeeScript;False;832;311;268;186;188;177;161;127;167;1274
quill;Organization;2012;7;30;2015;4;28;13179;5046;5046;CoffeeScript;False;246;74;224;388;419;436;415;392;135;2409
spf13-vim;User;2010;4;20;2015;4;28;6893;5031;5031;VimL;True;1516;166;54;77;93;103;108;100;87;622
Shimmer;Organization;2014;2;18;2015;4;28;3157;5028;5028;Objective-C;True;542;4;1;7;11;7;3;5;1;35
fpm;User;2011;1;3;2015;4;28;5823;5025;5025;Ruby;True;499;233;54;195;198;204;280;251;69;1251
BrowserQuest;Organization;2011;9;30;2015;4;28;64883;5018;5018;JavaScript;True;1510;0;13;44;25;10;8;27;21;148
SVProgressHUD;Organization;2011;3;28;2015;4;29;2769;5016;5016;Objective-C;True;1124;35;24;46;62;57;50;56;40;335
paper.js;Organization;2011;2;7;2015;4;28;38985;5007;5007;JavaScript;False;500;115;912;843;709;586;719;686;727;5182
sidekiq;User;2012;1;16;2015;4;28;14779;4998;4998;Ruby;True;820;24;185;239;292;286;293;277;232;1804
vim-airline;User;2013;6;30;2015;4;28;5183;4985;4985;VimL;True;321;96;158;97;132;103;106;89;142;827
jquery-validation;User;2010;5;5;2015;4;28;11381;4980;4980;JavaScript;False;1591;313;25;94;124;96;78;89;45;551
nodemon;User;2010;10;3;2015;4;28;3448;4977;4977;JavaScript;True;366;102;85;87;116;118;101;80;33;620
androidannotations;Organization;2012;1;6;2015;4;28;40775;4974;4974;Java;True;1388;83;217;201;185;189;352;221;136;1501
SlickGrid;User;2009;12;17;2015;4;28;8181;4972;4972;JavaScript;True;1569;383;68;100;87;81;89;123;55;603
SignalR;Organization;2011;7;22;2015;4;28;112944;4969;4969;"""C#""";True;1447;290;397;631;655;676;624;681;401;4065
guzzle;Organization;2011;2;28;2015;4;28;18480;4947;4947;PHP;False;729;4;455;286;287;375;302;247;266;2218
ScrollMagic;User;2013;9;23;2015;4;28;6590;4945;4945;JavaScript;True;826;6;33;75;77;109;97;95;29;515
500lines;User;2013;11;4;2015;4;28;56849;4936;4936;JavaScript;True;972;17;489;348;254;259;196;207;226;1979
